id,company_name,address_1,address_2,address_3,post_code,post_town,county,country,region,head_office_country,domain,phone,location_type,company_email,founded_date,company_age,industry,company_size,annual_revenue,annual_revenue_source,annual_revenue_confidence,full_address,company_name_status,company_name_issue,industry_status,industry_issue,head_office_country_status,head_office_country_issue,company_age_status,company_age_issue,domain_status,domain_issue
2657,Jones PLC,"Studio 46G
Eileen Pass",,Studio 14,GU0E 6GQ,Chelseastad,Lincolnshire,England,,Not Specified,jenkins.com,9063529049.0,Branch,douglasroger@ali-woods.net,1991-01-30,23.0,Marketing,20.0,4692196.287964586,model_imputed,0.6,"Studio 46G
Eileen Pass, , Studio 14",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2491,Holt LLC,89 Margaret Branch,,,,West Shane,Northamptonshire,England,West Midlands,England,smith-watkins.co.uk,7739734572.0,Branch,Not Provided,1994-07-23,13.0,Unknown Industry,Unknown,6195935.0,global_median,0.4,89 Margaret Branch,VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2190,Walsh-Davies,"Studio 75
Vanessa Canyon",,Flat 14,LD5 3HT,Port Abigail,Staffordshire,,London,England,hewitt.org,1224831244.0,Head Office,Not Provided,2015-12-22,4.0,Health Care,Unknown,5901629.0,median_imputed,0.5,"Studio 75
Vanessa Canyon, , Flat 14",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2115,"Kelly, Walker and Smith",872 Shah Way,,Studio 96,NR13 9HN,East Martyn,,England,South East England,Not Specified,cooper-brown.com,Not Provided,Single Site,nicolathomas@anderson-johnston.net,,Unknown,Construction,Unknown,2812519.0,original,1.0,"872 Shah Way, , Studio 96",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2616,Williams-Williamson,9 Toby Mews,,Studio 9,,,,England,South East England,England,jones-robinson.com,Not Provided,,jakeharper@baker.com,2020-09-20,12.0,Automotive,200.0,8205561.0,original,1.0,"9 Toby Mews, , Studio 9",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2606,Foster LLC,"Flat 50A
Jamie Locks",,Studio 40,,Cookmouth,Bedfordshire,England,Yorkshire And The Humber,England,Unknown Domain,9762137834.0,,koconnor@osborne-farrell.com,2011-09-07,14.0,Unknown Industry,100.0,1910845.0,original,1.0,"Flat 50A
Jamie Locks, , Studio 40",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2180,Bird LLC,"Studio 5
Coles Mountains",,,BT9 5PE,Marcusburgh,Surrey,England,,England,walters-pearson.org,Not Provided,,rita41@burns.net,1990-01-18,6.0,Manufacturing,50.0,9068540.0,original,1.0,"Studio 5
Coles Mountains",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2301,Hancock-Gibson,963 Wood Plains,,,,,Wiltshire,,London,Not Specified,Unknown Domain,8483352699.0,Head Office,phillip59@jordan-jones.info,,Unknown,Transportation,200.0,3230219.0,original,1.0,963 Wood Plains,VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,INVALID,MISSING_AGE,INVALID,MISSING_DOMAIN
2759,Butler-Talbot,172 Hayley Hollow,,,G00 6DT,East Ameliatown,,England,North West England,England,Unknown Domain,Not Provided,,wendy41@holt.info,,44.0,Health Care,50.0,9862314.0,original,1.0,172 Hayley Hollow,INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2712,Martin-Bennett,"Studio 36
Davey Junctions",,Flat 68S,NP5A 6EA,Godfreychester,South Lanarkshire,,,England,graham.biz,5573849853.0,Single Site,Not Provided,2022-06-04,13.0,Unknown Industry,50.0,4134570.0,original,1.0,"Studio 36
Davey Junctions, , Flat 68S",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2723,"Watson, Edwards and Barrett","Studio 89
Louis Fort",,Flat 42,L43 9FT,Hayleyton,Cornwall,England,West Midlands,England,morgan.net,5284619395.0,Head Office,Not Provided,2003-06-07,32.0,Transportation,20.0,1876197.0,original,1.0,"Studio 89
Louis Fort, , Flat 42",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2685,Thomas Ltd,97 Turner Forest,,Flat 4,B88 4HX,Haywardbury,Angus,England,London,England,jennings.com,Not Provided,Branch,norriszoe@read.com,,11.0,Transportation,Unknown,7240626.658755358,median_imputed,0.5,"97 Turner Forest, , Flat 4",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2378,Sharp Group,713 Leonard Forks,,Studio 21,,,Lincolnshire,England,,England,poole.com,7964418925.0,,Not Provided,2010-10-07,15.0,Retail,100.0,1108226.0,original,1.0,"713 Leonard Forks, , Studio 21",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2517,"McKenzie, Kaur and Iqbal","Flat 84
Clare Road",,Flat 6,,Geraldmouth,,England,Yorkshire And The Humber,Not Specified,burgess.info,2377126071.0,,jade03@blackburn-gregory.com,,Unknown,Retail,50.0,2140750.0,original,1.0,"Flat 84
Clare Road, , Flat 6",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2074,"Ball, Mills and Webster","Flat 35N
Barlow Throughway",,,S9G 6RS,East Graham,Northamptonshire,England,,England,begum.com,3223531977.0,Head Office,longandrew@stewart.com,,20.0,Unknown Industry,20.0,5717596.689005024,median_imputed,0.5,"Flat 35N
Barlow Throughway",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2045,Bradley Ltd,64 Smith Loop,,Flat 9,CB7 3YB,,Suffolk,England,London,Not Specified,murphy.com,7950865985.0,,fthomas@riley.com,,19.0,IT,Unknown,7378822.0,original,1.0,"64 Smith Loop, , Flat 9",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2909,"Byrne, Cooke and Lane",991 Leah Lakes,,Studio 6,SS1P 3FZ,,Shetland Islands,England,North West England,England,carter.net,1966143709.0,,woodtina@watts-johnson.com,1989-11-08,45.0,Automotive,Unknown,6115443.941298415,median_imputed,0.5,"991 Leah Lakes, , Studio 6",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2157,Wood-Gilbert,"Flat 9
Douglas Haven",,Studio 91,B6 5LB,New Ellieburgh,,England,,Not Specified,Unknown Domain,1160824245.0,,Not Provided,2018-03-22,47.0,Manufacturing,100.0,5634158.983044617,model_imputed,0.6,"Flat 9
Douglas Haven, , Studio 91",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2851,Phillips PLC,"Studio 52R
Evans Crescent",,Flat 38H,B1 7EE,,Devon,England,East Midlands,England,graham.com,Not Provided,Single Site,evansvictoria@johnson.co.uk,1979-02-05,46.0,Health Care,Unknown,6220727.0,original,1.0,"Studio 52R
Evans Crescent, , Flat 38H",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2171,Clark LLC,"Flat 01
Linda Garden",,Studio 29,,North Jeanchester,Suffolk,England,West Midlands,England,tucker.net,4904456309.0,Head Office,hughesstephen@harvey.com,,31.0,Construction,20.0,4653880.0,original,1.0,"Flat 01
Linda Garden, , Studio 29",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2016,Hilton-Holmes,143 Taylor Walks,,Flat 8,,,,,North West England,England,williams.com,2100679539.0,,samuel36@morton.com,,42.0,Transportation,Unknown,9689889.0,original,1.0,"143 Taylor Walks, , Flat 8",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2511,"Wall, Ferguson and Taylor",3 Norris Wall,,Studio 98M,WS2A 8WS,Rogerside,Cheshire,England,,England,ahmed-jackson.com,2888304112.0,Single Site,Not Provided,,Unknown,Unknown Industry,200.0,8078601.0,original,1.0,"3 Norris Wall, , Studio 98M",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2048,Todd PLC,"Flat 11
Ward Shoals",,Studio 41J,ST1 7ZZ,,,England,South East England,Not Specified,johnston.info,Not Provided,Head Office,alithomas@ward.biz,1989-10-12,30.0,IT,50.0,8979730.0,original,1.0,"Flat 11
Ward Shoals, , Studio 41J",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2507,Evans-Brown,"Studio 9
Tracy Light",,,HU3 1NP,West Gregory,,England,North West England,England,oneill.com,Not Provided,Single Site,dmitchell@ferguson.net,,13.0,IT,Unknown,8516010.0,original,1.0,"Studio 9
Tracy Light",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2563,Stephens-Jones,1 Amelia River,,Flat 47T,M0F 9AN,,,England,London,Not Specified,moore-king.com,7964986847.0,,Not Provided,,3.0,Unknown Industry,50.0,2499599.0,original,1.0,"1 Amelia River, , Flat 47T",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2515,O'Donnell-Iqbal,"Studio 38B
Colin Lights",,Studio 0,S3B 9XP,,,England,London,England,wallis-thompson.net,1951564633.0,Single Site,olivia15@lawson.co.uk,1994-07-19,27.0,Health Care,Unknown,5901629.0,median_imputed,0.5,"Studio 38B
Colin Lights, , Studio 0",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2597,Ellis Ltd,321 Hollie Fall,,,,Hallbury,,England,East Midlands,England,Unknown Domain,9123240495.0,,qpalmer@mason-lynch.net,2018-09-26,45.0,Unknown Industry,Unknown,6195935.0,global_median,0.4,321 Hollie Fall,VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2480,Manning-Preston,"Flat 0
Jodie Fort",,Flat 5,,Pearcebury,North Ayrshire,,,England,Unknown Domain,6632708173.0,,xchadwick@rice.co.uk,,39.0,Automotive,50.0,6115443.941298415,median_imputed,0.5,"Flat 0
Jodie Fort, , Flat 5",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2283,Wood LLC,"Flat 8
Lee Parkways",,Flat 99W,N41 0PW,Port Ryan,Merseyside,England,West Midlands,England,shaw.com,7194387137.0,Head Office,Not Provided,,25.0,Transportation,20.0,7240626.658755358,model_imputed,0.6,"Flat 8
Lee Parkways, , Flat 99W",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2718,Leach-Thompson,2 Sullivan Ranch,,Studio 04C,,Hobbshaven,Cumbria,England,West Midlands,England,Unknown Domain,9323255292.0,Single Site,rickyrobinson@saunders.co.uk,,29.0,Unknown Industry,Unknown,6786686.0,original,1.0,"2 Sullivan Ranch, , Studio 04C",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2877,Turner-Lord,5 Leon Inlet,,Studio 35,W7 5TZ,South Christinemouth,South Ayrshire,England,North West England,Not Specified,hanson.info,2316420338.0,,Not Provided,1976-09-12,49.0,Retail,20.0,5897535.909001769,model_imputed,0.6,"5 Leon Inlet, , Studio 35",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2225,Barker-Hall,069 George Ridges,,Flat 85B,,West Rebeccafort,Cumbria,England,,Not Specified,flynn-jones.com,1898246612.0,Head Office,royhewitt@hale.info,1976-06-25,21.0,Automotive,200.0,6274308.485121235,model_imputed,0.6,"069 George Ridges, , Flat 85B",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2026,Shah Group,"Studio 1
Kevin Lights",,Flat 73V,,North Bethany,West Midlands,England,East of England,England,stevenson-davey.org,Not Provided,,Not Provided,2024-05-01,1.0,Hospitality,Unknown,7468693.0,median_imputed,0.5,"Studio 1
Kevin Lights, , Flat 73V",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2827,"Cook, Collins and Alexander",98 Griffiths Mountains,,Studio 66B,,Dianeshire,,England,South East England,England,bennett.com,Not Provided,Head Office,glenn31@young-simmons.com,,34.0,Automotive,100.0,7788325.0,original,1.0,"98 Griffiths Mountains, , Studio 66B",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2437,Coleman-Taylor,"Flat 36L
King Tunnel",,,BH43 6AP,North Jacqueline,Essex,England,East Midlands,England,clark-knowles.com,7805049597.0,,Not Provided,1998-10-11,8.0,Education,Unknown,5078015.0,original,1.0,"Flat 36L
King Tunnel",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2594,"Knowles, Watts and Warren","Flat 1
Baker Via",,,G7 6ZL,Port Wendy,,England,East Midlands,England,mahmood-wood.com,4864352496.0,Branch,Not Provided,,37.0,Education,Unknown,6198738.312358139,median_imputed,0.5,"Flat 1
Baker Via",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2364,Marshall-Rees,6 Patel Inlet,,Studio 73D,SL5E 1QD,South Kimberleyville,,,North West England,England,taylor-smith.com,Not Provided,Single Site,donaldmccarthy@patterson.com,,2.0,Marketing,Unknown,5484383.078470862,median_imputed,0.5,"6 Patel Inlet, , Studio 73D",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2229,"Williams, Harrison and Ferguson",0 Lee Valley,,Studio 77,BT3 0JZ,Smithfurt,Worcestershire,,North West England,England,wallis.com,Not Provided,Head Office,willisbernard@osullivan-white.info,,38.0,Unknown Industry,200.0,9813089.0,original,1.0,"0 Lee Valley, , Studio 77",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2037,"Taylor, Booth and Anderson",623 Dennis Loaf,,Studio 5,CW95 6SJ,Shawside,Hertfordshire,England,East of England,Not Specified,johnson-thomas.com,2763390428.0,Head Office,Not Provided,1977-06-14,48.0,Construction,100.0,4713925.0,original,1.0,"623 Dennis Loaf, , Studio 5",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2476,"Francis, Barnett and Townsend",4 Evans Flats,,Flat 4,G78 9RH,Foxview,Renfrewshire,England,North West England,England,thomas-evans.com,9628189518.0,Head Office,Not Provided,1995-08-28,48.0,Unknown Industry,100.0,5599619.155524741,median_imputed,0.5,"4 Evans Flats, , Flat 4",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2374,"Green, Stephens and Brown",169 Roberts Island,,Studio 21,CA2R 7FF,,Anglesey,England,Yorkshire And The Humber,Not Specified,james.biz,4376852604.0,,denise97@watson.biz,,36.0,Health Care,20.0,1261597.0,original,1.0,"169 Roberts Island, , Studio 21",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2469,Fisher-Norton,"Flat 0
Booth Terrace",,,WC0 3RU,Gordonside,,England,,England,davis-moore.info,7871580517.0,Head Office,hollandangela@parker.com,1981-12-12,46.0,Automotive,50.0,10634469.0,original,1.0,"Flat 0
Booth Terrace",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2444,Parry-Cox,"Flat 93
Bruce Manors",,Flat 3,GY2M 6TL,,Hampshire,England,West Midlands,England,barnes.com,1746102464.0,Head Office,leighfinch@woods-scott.com,,Unknown,Manufacturing,50.0,3636248.0,original,1.0,"Flat 93
Bruce Manors, , Flat 3",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2850,Stanley Inc,"Studio 7
Hughes Road",,Studio 47A,,Hughport,Fermanagh,England,North West England,England,smith-mason.com,Not Provided,Head Office,jamie08@hussain.biz,2001-10-31,27.0,Construction,50.0,5674715.233505092,model_imputed,0.6,"Studio 7
Hughes Road, , Studio 47A",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2704,"Smith, Riley and Hall","Flat 93Q
Bradley Pike",,Studio 5,S87 6WQ,New Tracytown,,England,West Midlands,England,Unknown Domain,7342279868.0,Head Office,mohammad06@king.com,2001-02-24,32.0,Unknown Industry,100.0,1294219.0,original,1.0,"Flat 93Q
Bradley Pike, , Studio 5",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2841,Evans-Edwards,4 Marsh Island,,,S0F 5LT,North Tracey,,England,,Not Specified,Unknown Domain,8138522410.0,Head Office,sallyparry@duffy-wells.net,,32.0,Marketing,50.0,6647804.0,original,1.0,4 Marsh Island,INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2194,Price Ltd,"Studio 38C
Jasmine Turnpike",,,,East Lorrainebury,,England,Yorkshire And The Humber,England,Unknown Domain,6637307176.0,,martinalex@carroll.com,,5.0,Automotive,Unknown,6591559.0,original,1.0,"Studio 38C
Jasmine Turnpike",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2854,Ali LLC,"Studio 4
Jayne Landing",,Flat 08G,OX7B 6EX,North Martynbury,West Berkshire,,East Midlands,England,Unknown Domain,9503435712.0,Head Office,Not Provided,2019-12-30,6.0,Education,100.0,5298434.907945729,median_imputed,0.5,"Studio 4
Jayne Landing, , Flat 08G",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2864,Skinner and Sons,"Studio 87S
Kieran Garden",,,,Holmesside,North Yorkshire,England,East Midlands,England,morris.com,4445748577.0,,mjones@rogers.com,2002-04-05,2.0,Unknown Industry,Unknown,6364657.0,original,1.0,"Studio 87S
Kieran Garden",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2503,Heath-Smith,"Flat 60
Annette Plains",,,M71 1SZ,Lake Danielburgh,Cardiganshire,England,West Midlands,Not Specified,Unknown Domain,8493193674.0,,catherine92@sutton.com,,13.0,Health Care,100.0,5599619.155524741,model_imputed,0.6,"Flat 60
Annette Plains",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2617,"Goodwin, Patel and Morton","Flat 81
Williams Bridge",,Flat 98O,G2 5PN,Bernardville,Derbyshire,,Yorkshire And The Humber,England,Unknown Domain,4979461297.0,Branch,Not Provided,,16.0,Unknown Industry,20.0,7760955.0,original,1.0,"Flat 81
Williams Bridge, , Flat 98O",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2830,"Brown, Robertson and Rose",101 Williams Green,,Flat 1,,,Denbighshire,,,England,Unknown Domain,1609711451.0,Single Site,Not Provided,,20.0,Transportation,50.0,1152551.0,original,1.0,"101 Williams Green, , Flat 1",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2579,"Brooks, Wilson and Davies","Flat 85
Trevor Drives",,,S4C 2AW,,North Lanarkshire,England,London,England,Unknown Domain,Not Provided,,sian49@roberts.co.uk,,Unknown,Manufacturing,20.0,1385216.0,original,1.0,"Flat 85
Trevor Drives",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,INVALID,MISSING_DOMAIN
2330,"Williams, Sykes and Allen","Flat 0
Louis Gardens",,,N1 9EU,,Shetland Islands,England,London,England,Unknown Domain,3323449570.0,,Not Provided,,Unknown,Health Care,50.0,6475243.651991422,model_imputed,0.6,"Flat 0
Louis Gardens",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,INVALID,MISSING_AGE,INVALID,MISSING_DOMAIN
2162,"Reed, Davies and Lewis",04 Williams Locks,,Flat 74Y,ST2 8YJ,Lake Sally,Greater Manchester,England,West Midlands,Not Specified,carr.info,1495281326.0,,Not Provided,1987-02-07,40.0,Retail,Unknown,11285843.0,original,1.0,"04 Williams Locks, , Flat 74Y",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2908,"Griffin, Morrison and Wood","Flat 92
Hollie Locks",,,N3D 7SA,New Georginafurt,Northamptonshire,England,South East England,England,brown.com,5669652476.0,Single Site,francesshah@jones.com,,7.0,IT,200.0,1128413.0,original,1.0,"Flat 92
Hollie Locks",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2152,"Lamb, Skinner and Brown",1 Mohammed Ports,,Flat 3,,,,England,,Not Specified,jones.org,9587542871.0,Branch,ncrawford@smith.org,,Unknown,Unknown Industry,Unknown,6195935.0,global_median,0.4,"1 Mohammed Ports, , Flat 3",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,INVALID,MISSING_COUNTRY,INVALID,MISSING_AGE,VALID,VALID_DOMAIN
2801,Brown-Norris,"Flat 82Z
Baker Crest",,Flat 3,L5T 5QB,,Argyll and Bute,England,,England,Unknown Domain,6636563483.0,Head Office,harrietdawson@turner.com,,10.0,Transportation,20.0,9422127.0,original,1.0,"Flat 82Z
Baker Crest, , Flat 3",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2337,Davidson-Richards,"Studio 7
Sykes Row",,Flat 35,B8 6LP,,,England,Yorkshire And The Humber,England,phillips-mason.com,6840966573.0,Branch,elizabethrichardson@richards.com,,12.0,Unknown Industry,200.0,4026721.0,original,1.0,"Studio 7
Sykes Row, , Flat 35",INVALID,POSSIBLE_PERSON_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2755,Todd-Jones,"Flat 94
Roger Green",,Studio 49,,West Billymouth,Bedfordshire,England,North West England,England,taylor.info,3883263309.0,Head Office,kieran53@miles.co.uk,1988-06-18,20.0,Retail,200.0,6848587.243330862,model_imputed,0.6,"Flat 94
Roger Green, , Studio 49",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2111,"Jones, Barker and Clarke","Studio 91T
Jessica Circles",,Studio 97,M2D 3RR,,Highland,England,East Midlands,England,smith.net,2533377434.0,Single Site,reeceandrews@hale.org,2012-03-18,32.0,Marketing,Unknown,1437264.0,original,1.0,"Studio 91T
Jessica Circles, , Studio 97",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2226,"McDonald, Evans and Parry","Studio 66U
Jodie Circle",,,WR2R 2SY,,,England,London,England,Unknown Domain,9847362166.0,Head Office,shaunbarker@richardson.com,,3.0,Unknown Industry,100.0,4441935.0,original,1.0,"Studio 66U
Jodie Circle",VALID,VALID_COMPANY_NAME,INVALID,MISSING_INDUSTRY,VALID,VALID_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
2688,Taylor-Hall,"Flat 20U
Reynolds Row",,Flat 9,WD2M 7RS,Carrton,Tyrone,England,,Not Specified,peacock.com,9811601360.0,Branch,maurice38@green.net,2013-11-14,37.0,Hospitality,20.0,4377359.0,original,1.0,"Flat 20U
Reynolds Row, , Flat 9",INVALID,POSSIBLE_PERSON_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,VALID,VALID_DOMAIN
2103,"Curtis, Connolly and White",5 Williams Mills,,Flat 29,M3K 9PJ,New Mariahaven,,England,East Midlands,Not Specified,Unknown Domain,6042035751.0,Single Site,jemma37@butler.com,1991-09-27,34.0,IT,Unknown,6816746.0,original,1.0,"5 Williams Mills, , Flat 29",VALID,VALID_COMPANY_NAME,VALID,VALID_INDUSTRY,INVALID,MISSING_COUNTRY,VALID,VALID_AGE,INVALID,MISSING_DOMAIN
