id,company_name,address_1,address_2,address_3,post_code,post_town,county,country,region,head_office_country,domain,phone,location_type,company_email,founded_date,company_age,industry,company_size,annual_revenue
2324,Gregory PLC,548 Bradley glens,,Flat 3,,Coopershire,Greater Manchester,England,East Midlands,England,butler.com,7058693421,Branch,,21-07-1995,10,Retail,,11723887
2561,"Blake, Cole and Carr","Flat 8
Gough trafficway",,Flat 0,GL4W 1FE,Port Charleneview,Breconshire,,,,fletcher.com,8861378265,Head Office,,08/28/2007,44,Marketing,100,3640686
2080,Cook-Powell,323 Scott meadow,,,L95 9HU,Amberside,,England,North West England,England,,8665241092,Single Site,,,38,,50,7372653
2205,"Patel, Watkins and Palmer",7 Gibson fields,,Studio 5,,Glennmouth,,England,,England,wilson.com,1245826886,,,24-06-1998,38,,100,2312558
2034,"West, Ward and Buckley",723 Begum keys,,Flat 5,WD5 4QS,,Cumbria,,North West England,England,hudson.biz,8917912691,Branch,smorton@singh.net,01-03-2006,23,Health Care,200,8664433
2775,"Taylor, Russell and White","Studio 5
Howells drive",,,JE95 2SP,Lake Cameronshire,,England,,England,dunn.com,6691817552,Head Office,,07-06-2016,12,Health Care,,
2508,Bartlett Ltd,"Flat 31x
Kerr shores",,Studio 15,TF0 0PW,Lake Jade,,,South East England,England,,2057593156,Branch,matthewscharlie@butler-gray.com,24-06-2019,,Manufacturing,100,3476873
2427,"Barrett, Porter and Stewart",95 Danielle lock,,Studio 22,S2 6SH,Zoeshire,Shetland Islands,England,South East England,England,,6902887522,Branch,hussainjosh@dodd-smith.com,12/23/2015,,Retail,200,
2454,Patel-Khan,"Studio 90
Adam throughway",,,HG9 1GX,,Hertfordshire,England,South East England,,,2151970532,Branch,sdyer@holt.co.uk,11-05-1993,2,,,3421636
2366,Smith PLC,"Studio 02
Payne motorway",,Flat 1,N1 7QJ,Joanbury,Dorset,,East Midlands,,johnson.com,,,declan34@birch-moran.co.uk,09/22/1984,18,Retail,,3483052
2091,"Butler, Roberts and Johnson","Studio 29
Kathryn path",,,HA1 3AT,West Amyfurt,,England,,England,jackson.com,,Single Site,,06-08-2010,44,Construction,50,8153291
2339,Hurst-Jones,720 Robert groves,,Flat 9,,,Midlothian,England,,England,,,,zcooper@atkins-evans.info,,,Automotive,,
2897,"Garner, Morgan and Lynch","Flat 15
Toby neck",,Flat 54n,NP10 8PH,,Argyll and Bute,England,East Midlands,,osborne.net,2411297499,Single Site,lorrainecooper@howe.com,12/30/1975,18,,50,7130921
2564,"Power, Richards and Davies","Studio 86
Mathew station",,Flat 45,L9 8JS,,,England,,,,6960514308,Single Site,joannewatts@williams.com,,48,,50,2648539
2345,"Turner, Hall and Wilson","Studio 1
Martin ports",,Studio 00y,WC5 0SF,Bellborough,Gloucestershire,England,North West England,,,2304571589,Single Site,bateshugh@harrison-clark.info,13-06-1977,48,Marketing,200,11950488
2776,"Gregory, Coleman and Evans","Flat 78O
Max point",,,G4 5GN,Stokeston,Glasgow City,England,,,white.com,,Branch,,10/31/1981,15,,100,8268414
2241,Jones Inc,2 Barry neck,,Flat 13,JE6 4QX,Amytown,Buckinghamshire,England,,England,stanley-stewart.com,7115137731,,,,,,,
2013,Harper-Jones,"Flat 2
Howard pass",,,BN5V 9DY,Joyceville,,England,North West England,England,parker.net,,,whiteadam@lee-hughes.com,08-04-2006,18,Automotive,100,2935113
2315,Clayton-Robinson,"Flat 60
Henry gardens",,Flat 1,S0 3XJ,Hollieburgh,Breconshire,England,,,smith-carter.net,7649983551,Branch,charlotte67@butler.net,30-09-1977,10,IT,100,
2600,"Fox, Bray and Hall",05 Morrison common,,Studio 68N,,Maryland,,England,West Midlands,England,andrews.org,,Branch,,19-02-2003,3,Manufacturing,50,5763210
2387,"Pritchard, Norman and Smith","Flat 67
Howard streets",,Studio 82,BS18 2NU,Lyonsfort,,England,East of England,England,gibbons.com,8430289049,Head Office,,02-08-1991,25,Manufacturing,,2979586
2273,Harvey Ltd,"Studio 15
Nicholson river",,Studio 22B,S6G 0YL,Newtonchester,Warwickshire,England,,England,,9423866279,Head Office,,27-02-1982,43,Health Care,50,10596480
2166,Knowles Ltd,84 Katy village,,,,,Radnorshire,England,,,,6783820751,,mitchellthomas@scott.com,10-05-2015,,,200,5150624
2840,Archer Group,"Flat 7
Bruce gateway",,Flat 36a,W54 5YH,,Cambridgeshire,England,,England,brookes.com,9972954717,Single Site,george74@taylor.com,06/27/2021,3,Health Care,,4559466
2396,Holmes and Sons,52 Jessica hills,,Studio 08k,E0 0NR,Williamsville,West Lothian,England,London,England,smith-butler.net,,Branch,paula27@price.com,,,Construction,,6281742
2646,Moore-Newton,"Flat 50p
Catherine villages",,Flat 7,IM6 6NJ,South Peter,Nottinghamshire,England,,England,foster-wright.com,8010312784,Single Site,bradley67@smith-randall.com,02-05-2014,,,100,11587425
2818,Bailey-Begum,938 Sian loop,,,L4 1NG,Elliottmouth,,England,London,,stephens-smart.com,,Branch,,,47,,50,
2484,"Taylor, Clayton and Palmer","Flat 1
Stuart islands",,Flat 13,ZE1 8GQ,Grahamside,Essex,,West Midlands,England,scott-mitchell.co.uk,9045964600,Head Office,dominicmclean@holland.com,02-01-2005,24,Construction,,11942728
2759,Butler-Talbot,172 Hayley hollow,,,G00 6DT,East Ameliatown,,England,North West England,England,,,,wendy41@holt.info,,44,Health Care,50,9862314
2504,"Jones, Gray and Arnold",868 Trevor spur,,Flat 61W,W36 9HS,,,England,East Midlands,,farmer.co.uk,9757001038,Branch,riceiain@kennedy.info,08-01-1977,24,Construction,,1399507
2831,Williams-Hamilton,"Flat 58
Simpson spurs",,,TA6N 1AG,South Patrickview,,England,South East England,England,campbell-cox.com,,,,07-01-2018,,,200,3525773
2243,"Davis, Payne and Wright","Studio 56
Gordon bypass",,Flat 01,W2T 8XL,West Geraldineview,Greater London,,London,England,,1608871591,Head Office,rachelellis@gilbert.org,13-07-2005,,,200,
2566,O'Brien PLC,"Studio 56
Barnett harbor",,Flat 56O,,,Clackmannanshire,England,North West England,England,morgan.com,6857205606,,karen78@sharp-connor.com,07-06-1982,18,Education,20,3856080
2875,Ward LLC,"Studio 82f
Wilkinson street",,,SE1 1TW,Lake Gareth,North Ayrshire,England,East of England,England,murray.co.uk,6374505620,,growley@gregory.net,05/16/1996,8,Automotive,20,
2562,Parker LLC,"Studio 47h
Linda curve",,Studio 05,L6B 6XF,,,,East Midlands,England,,,Head Office,,01/14/2006,9,Construction,20,7620407
2686,"Gray, West and Dobson",255 Hayward mills,,Studio 24g,S8K 6JP,New Gemma,Cardiganshire,England,London,England,,8951616839,,gillian78@smith.com,,29,IT,100,9898935
2189,Hunter-Lawrence,"Flat 55D
Gail shoal",,Studio 0,KA9 3XY,Angelashire,Shropshire,,,England,green-douglas.com,7212580913,Single Site,lambertbryan@todd.com,25-03-2020,46,,100,3751363
2782,Bradley-Davies,13 Burke inlet,,,NR2M 6AF,,Cornwall,England,,,,,Branch,harrisrebecca@green-sanders.com,02/25/1996,7,Retail,20,2675617
2699,"Day, Evans and Pearson",7 Lane hills,,Studio 32o,CH1P 0SL,,,England,North West England,England,horton-chapman.net,,Head Office,wattsgeorgia@bibi.com,29-08-2016,42,Hospitality,100,11440437
2475,"Hart, Collins and Baker","Studio 3
Kyle drives",,Studio 46,,,Leicestershire,England,Yorkshire And The Humber,England,thompson.com,,,stewartwendy@harrison.com,06/23/2003,45,Manufacturing,,3272904
2681,Potter-Taylor,"Studio 60o
Kyle forge",,Flat 06,,,Shropshire,England,,England,ball-gill.co.uk,8126762816,Single Site,malcolmbennett@price.com,18-01-1979,41,Health Care,100,
2510,Perkins LLC,776 Chadwick forest,,Studio 3,SS85 7BL,Kateberg,,England,West Midlands,England,lee.info,6984976751,Branch,collinsfrank@baker.com,01-08-2007,43,Construction,200,
2058,Norman Ltd,234 Cheryl streets,,Studio 8,OX09 0QX,Jamieville,Lincolnshire,,London,England,,,Head Office,paynevictor@palmer-horton.biz,09/14/2003,44,Education,20,9882862
2474,Davies-Hunt,"Flat 57
Walsh park",,Flat 90x,BD3A 4XE,,South Ayrshire,England,East of England,,lawrence-roberts.com,8266528150,,,12/13/2005,30,Automotive,200,
2560,"Rahman, Clements and Harris",6 Palmer lakes,,Flat 86n,,,,,,,connor.com,,Branch,blakedale@jenkins-allen.com,,8,Construction,100,
2856,"Smith, Pearce and Hall",2 Flynn neck,,,L13 7AE,,Leicestershire,,Yorkshire And The Humber,England,,9001788263,Branch,susanwalker@naylor-blake.com,06-09-2019,46,,200,
2747,"Carpenter, Stephenson and Hunter","Studio 13
Williams summit",,Studio 56X,W59 6RJ,Port Leon,Northumberland,,East of England,England,henderson-cooke.biz,,,woodsmarilyn@parkinson.com,02-01-1995,50,Construction,50,6469965
2252,Anderson LLC,"Flat 8
Maria court",,,NW74 1JA,New Charleneberg,Dorset,,,,parker.net,,,bennettann@james.com,15-10-1991,42,IT,100,7669861
2021,"Berry, Sutton and Morgan","Studio 11T
Hale green",,Flat 41,LL59 9NJ,,Radnorshire,England,South East England,England,mellor.com,7131493474,,stevensjulian@brown.org,,50,Marketing,20,8186990
2313,"Williams, Hunt and Lord",6 Amy center,,,TR7B 4FJ,,,England,East Midlands,,booth.com,,Branch,jenniferbell@alexander.org,,31,Transportation,,6583476
2459,Stewart-Riley,"Studio 86
Watson wall",,Studio 09v,S24 9GS,East Kenneth,Dumfries and Galloway,,London,,watts.net,8161371258,,lbowen@howard.com,10/21/2000,15,Retail,200,
2160,King-Evans,24 Cameron lodge,,Studio 5,E5A 3GF,,Cleveland,England,West Midlands,,lewis.net,5630300577,Head Office,lclark@rose.com,,26,,50,
2276,Cooper Group,"Flat 17d
Khan forest",,Studio 78,,West Anthony,Lancashire,England,,England,price.com,7159699640,Branch,kkerr@barber.co.uk,10-03-2014,38,Construction,50,7824064
2325,Jones-Lees,12 Martin ferry,,Studio 78,B9U 0JW,South Kimchester,,England,East Midlands,England,price.com,2532903625,Branch,masonamelia@palmer-khan.com,,,,,5795781
2191,Riley Ltd,"Studio 7
Charlie well",,Studio 4,W4T 2NB,Lake Jamieburgh,,England,,England,phillips-lee.com,4635448756,Head Office,,07/13/1998,36,,,
2385,Chadwick PLC,4 Gerard turnpike,,Flat 9,DD6A 5EJ,,West Dunbartonshire,England,South East England,England,campbell.com,,,tpatel@riley-hall.net,11-02-1994,33,,20,5413298
2805,Stanley Inc,630 Harris estates,,Flat 94,GU4B 1ZB,,,England,East Midlands,England,,,Head Office,vfraser@evans.info,,11,,20,3620770
2413,Smith and Sons,"Studio 58P
Fisher loaf",,Flat 9,,Daniellemouth,Denbighshire,,East Midlands,,peters.com,1367106287,,jcoates@king-thomson.com,15-01-2020,24,Manufacturing,,
2491,Holt LLC,89 Margaret branch,,,,West Shane,Northamptonshire,England,West Midlands,England,smith-watkins.co.uk,7739734572,Branch,,23-07-1994,13,,,
2343,Hill LLC,810 Charlotte loaf,,,WR4E 8JD,Lake Leahmouth,Dundee City,England,South East England,England,johnson.com,4232484863,,norrischristine@baker.com,,45,Manufacturing,200,2778549
2769,O'Sullivan LLC,6 Porter brooks,,,N71 0HP,West Howardmouth,,England,,England,brown.biz,8593329564,Branch,victor52@palmer.com,,,,,9389283
2308,Howard-Glover,"Flat 6
Danielle road",,Studio 89,PR93 4PS,Bradleyview,Shropshire,England,London,England,cox-jones.com,4816404403,,georgia09@carr-thompson.net,10-12-2010,18,Manufacturing,20,
2661,"Bradley, Graham and Kay",28 Ellis circle,,Flat 62P,TN8P 4QQ,,,England,,England,,,Branch,,30-09-2010,35,Manufacturing,,
2130,"Quinn, Robertson and Davies","Studio 14
Peters wells",,Studio 09V,G61 3FD,West Kathryn,,,,England,jones-hall.com,5972230610,,denisjackson@hicks.com,27-01-2001,1,Transportation,100,3301222
2663,"Smith, Brown and Patel","Studio 2
Graham groves",,,L1J 8BN,North Albert,,England,East of England,,wallis.info,1597767078,Single Site,carpenterjodie@lawrence.com,12-12-2012,,Marketing,,9798524
2871,"Morris, Faulkner and Clayton","Flat 23x
Dale loaf",,Studio 1,,Lake Margaretmouth,,,London,England,phillips.com,4985705314,Single Site,,03-07-2004,,Transportation,200,10934683
2099,"Smith, Begum and Thomas",597 Ryan station,,,IG9 9LJ,East Georgia,Armagh,England,East of England,,kaur-burgess.biz,,Single Site,aimeebray@holmes-james.net,12-02-1976,8,Manufacturing,,
2372,"Jones, Jones and Patel","Flat 53
Keith bridge",,Studio 4,M9T 6NT,,,,South East England,England,smith-oconnor.co.uk,5718561305,,pritchardryan@white-miles.org,,23,Education,,9712557
2087,Atkinson-Pearce,"Flat 62
Powell prairie",,,,,,,South East England,,,,Head Office,denise32@morgan-clarke.com,,1,Education,200,6528792
2458,Howe-McDonald,293 Thomas ramp,,Studio 8,GY5V 5PJ,,Nottinghamshire,England,East of England,,,8320183821,,tmccarthy@horton.net,25-02-2015,29,Transportation,50,
2330,"Williams, Sykes and Allen","Flat 0
Louis gardens",,,N1 9EU,,Shetland Islands,England,London,England,,3323449570,,,,,Health Care,50,
2214,"Long, Graham and Morgan",564 Smith heights,,Flat 03,FY92 3GT,East Elaineport,,England,South East England,England,owen.biz,6766819994,,,,,Automotive,50,4908850
2466,Banks-Cook,238 Kelly brook,,Flat 14,,East Abdul,Anglesey,England,Yorkshire And The Humber,,evans.com,4490469298,Branch,lawrencehayes@foster.com,10-04-2003,,Health Care,100,
2121,Webb LLC,"Studio 8
Thomas viaduct",,Studio 8,,East Mathewland,Aberdeen City,England,,England,moran.com,,Head Office,,23-04-2001,20,Hospitality,20,
2614,"Fowler, Carter and Baker","Flat 43s
Bibi passage",,Flat 9,RM17 2FU,Howarthland,Glasgow City,England,South East England,England,singh.info,3958279152,Branch,chelsea72@williams.com,21-10-2012,9,Health Care,,
2020,"Bradshaw, Ford and Pearce",2 David dam,,Studio 53U,WR5 1ZN,,,,,England,,,,,30-03-2019,,Retail,20,4656838
2700,Evans Ltd,"Studio 52
Jessica haven",,Flat 52r,RH9M 6LW,East Patrick,Shropshire,,East Midlands,,ward-kelly.com,3765981483,,usmith@morris.com,09/14/1979,45,Manufacturing,100,9508283
2071,Allen Inc,019 Ricky isle,,Flat 9,,South Jamesside,,England,London,England,,7505204675,,,05-03-2002,17,IT,100,
2106,"Tyler, Connor and Griffiths",73 Wall mill,,,,East Tracey,East Sussex,England,North West England,England,matthews.com,7127015871,Head Office,claire18@brown.co.uk,,,Automotive,20,1024528
2270,Bradley-Hayward,"Studio 61
Phillips cliffs",,,WS2 8DR,South Josh,Denbighshire,,North West England,,jackson.com,8791805251,Branch,,08-09-1985,,Retail,,9829103
2860,"Cooper, Bailey and West",837 Hamilton squares,,Studio 28P,W39 9NE,Milesfurt,Northamptonshire,England,North West England,England,lloyd-frost.com,4520581856,Branch,,11/17/2008,36,Retail,100,4494463
2435,Potts-Day,"Flat 57
Anne mountain",,,TR3R 3XF,West Kirsty,,England,East Midlands,England,hewitt.biz,6448789038,Single Site,,26-04-1989,12,Construction,,
2102,"Lees, Slater and Baker",3 Nicole trafficway,,Studio 6,S0W 0LQ,South Jasonchester,Breconshire,England,East of England,,,4977737363,Branch,jasonwalker@george-mason.net,02-08-2001,45,Automotive,,
